Id,Label,debug,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Eigenvector Centrality,Component ID,Strongly-Connected ID,Clustering Coefficient
136.0,LCG,1220.0,6,6,12,12.0,6.0,6.0,8.0,3.3695786864931847,4.398035450484329,1.7305315E-4,1.7320302E-4,19,1.2878002304099763E-4,0.04520371624850886,0,22,0.93333334
137.0,GRO,1222.0,49,49,98,98.0,49.0,49.0,8.0,3.398389095415118,4862.339391117657,0.0012360939,0.0012371644,19,7.134528091952998E-4,0.1533536804541434,0,22,0.2387755
138.0,GRX,1223.0,5,5,10,10.0,5.0,5.0,8.0,3.5526641883519208,18.242877991446782,1.4833127E-4,1.4845973E-4,19,1.2471479084779394E-4,0.029914923181059885,0,22,0.6
139.0,IBZ,1225.0,58,58,116,116.0,58.0,58.0,8.0,3.2441140024783146,1587.5185215553447,0.0014585909,0.001459854,19,7.969505371430134E-4,0.31026406440891524,0,22,0.38047925
140.0,XRY,1226.0,15,15,30,30.0,15.0,15.0,8.0,3.34634448574969,49.208922827044404,3.9555007E-4,3.9589262E-4,19,2.360732626443427E-4,0.1061285507780631,0,22,0.6791667
141.0,MJV,1227.0,17,17,34,34.0,17.0,17.0,8.0,3.4835811648079305,109.2822713553191,4.449938E-4,4.4537918E-4,19,2.6191910324189696E-4,0.08963094789866026,0,22,0.32352942
142.0,MAD,1229.0,156,158,314,314.0,156.0,158.0,8.0,2.654275092936803,243923.0472847578,0.003881335,0.0038846962,19,0.0026989572358440215,0.7196414765969817,0,22,0.21729958
143.0,AGP,1230.0,115,115,230,230.0,115.0,115.0,8.0,3.0678438661710037,25714.84033923766,0.002867738,0.0028702214,19,0.0016316525161791523,0.5263350531554754,0,22,0.2593575
144.0,MAH,1231.0,25,23,48,48.0,25.0,23.0,8.0,3.3240396530359355,61.41435613325948,6.4276886E-4,6.433255E-4,19,3.6424373216430194E-4,0.16823345307854612,0,22,0.54923075
145.0,PNA,1234.0,1,1,2,2.0,1.0,1.0,9.0,3.6539653035935564,0.0,4.944376E-5,4.9486578E-5,19,6.066396588041069E-5,0.010042974587755306,0,22,0.0
146.0,REU,1236.0,16,16,32,32.0,16.0,16.0,8.0,3.6384758364312266,32.144424771603596,4.2027194E-4,4.2063592E-4,19,2.435334804794224E-4,0.07840023746615812,0,22,0.375
147.0,SLM,1238.0,1,1,2,2.0,1.0,1.0,9.0,3.796468401486989,0.0,4.944376E-5,4.9486578E-5,19,5.935120243206916E-5,0.010138465649457584,0,22,0.0
148.0,EAS,1242.0,2,2,4,4.0,2.0,2.0,8.0,3.56908302354399,0.0,7.416563E-5,7.4229865E-5,19,7.387088002969886E-5,0.02018144023721289,0,22,1.0
149.0,SCQ,1243.0,21,22,43,43.0,21.0,22.0,8.0,3.3317843866171004,140.2229448292231,5.438813E-4,5.4435234E-4,19,3.1913257860477235E-4,0.13287524458458586,0,22,0.72727275
150.0,VLC,1246.0,57,57,114,114.0,57.0,57.0,8.0,3.177819083023544,3045.3547001365127,0.001433869,0.0014351107,19,8.070258340661783E-4,0.3139939576069332,0,22,0.43170425
151.0,VLL,1247.0,1,2,3,3.0,1.0,2.0,9.0,3.7815985130111525,0.0,4.944376E-5,4.9486578E-5,19,5.935120243206916E-5,0.010138465649457584,0,22,1.0
152.0,YQX,125.0,3,3,6,6.0,3.0,3.0,8.0,4.188042131350682,0.0,9.888752E-5,9.8973156E-5,4,1.4624692840655836E-4,0.0027229236412402522,0,22,1.0
153.0,VGO,1250.0,5,5,10,10.0,5.0,5.0,8.0,3.4052044609665426,0.08333333333333333,1.4833127E-4,1.4845973E-4,19,1.1318481911791706E-4,0.04270329279718316,0,22,0.9
154.0,SDR,1251.0,17,17,34,34.0,17.0,17.0,8.0,3.5046468401486988,34.67332629037522,4.449938E-4,4.4537918E-4,19,2.5911754448758003E-4,0.09175441213917518,0,22,0.7941176
155.0,ZAZ,1252.0,8,8,16,16.0,8.0,8.0,9.0,3.9532218091697646,5.377084033062492,2.224969E-4,2.2268959E-4,19,1.4812853067797712E-4,0.03384358720101485,0,22,0.6785714
156.0,SVQ,1253.0,38,38,76,76.0,38.0,38.0,8.0,3.3203221809169765,432.95790251819517,9.6415327E-4,9.6498826E-4,19,5.483735764747169E-4,0.18861300642958445,0,22,0.5170697
157.0,YQY,126.0,2,2,4,4.0,2.0,2.0,8.0,3.573420074349442,0.0,7.416563E-5,7.4229865E-5,3,9.016520085224028E-5,0.010114375357583834,0,22,1.0
158.0,AGF,1262.0,2,2,4,4.0,2.0,2.0,9.0,4.08550185873606,0.0,7.416563E-5,7.4229865E-5,19,9.665495156643688E-5,0.005715701781571598,0,22,1.0
159.0,BOD,1264.0,49,49,98,98.0,49.0,49.0,8.0,3.215303593556382,2370.4778095367997,0.0012360939,0.0012371644,19,7.216998004556719E-4,0.2755171082544222,0,22,0.5063776
160.0,EGC,1265.0,9,9,18,18.0,9.0,9.0,9.0,4.108736059479554,150.28504339613846,2.472188E-4,2.4743288E-4,19,1.8454130821764022E-4,0.026303167425025056,0,22,0.0
161.0,PIS,1268.0,5,5,10,10.0,5.0,5.0,9.0,3.948574969021066,8.268150937579993,1.4833127E-4,1.4845973E-4,19,1.192546711227203E-4,0.01574450842656022,0,22,0.4
162.0,YQZ,127.0,2,2,4,4.0,2.0,2.0,8.0,3.8203221809169765,0.0,7.416563E-5,7.4229865E-5,3,1.232606080527242E-4,0.004241126270037124,0,22,1.0
163.0,LIG,1270.0,10,10,20,20.0,10.0,10.0,9.0,3.8742255266418835,683.2437265436033,2.7194066E-4,2.7217617E-4,19,1.9930476334912233E-4,0.039342060044479106,0,22,0.24444444
164.0,TLS,1273.0,47,46,93,93.0,47.0,46.0,8.0,3.164188351920694,18506.025421650167,0.0011866501,0.0011876778,19,8.111863457782397E-4,0.2869699855000448,0,22,0.506013
165.0,PUF,1274.0,4,4,8,8.0,4.0,4.0,8.0,3.437112763320942,2.6072804277324337,1.236094E-4,1.2371644E-4,19,1.0575817623996155E-4,0.029234674026344967,0,22,0.8333333
166.0,LDE,1276.0,5,5,10,10.0,5.0,5.0,8.0,3.5300495662949194,15.324135533095209,1.4833127E-4,1.4845973E-4,19,1.16459063788138E-4,0.03539373084480163,0,22,0.5
167.0,ANG,1277.0,1,1,2,2.0,1.0,1.0,10.0,4.8946716232961585,0.0,4.944376E-5,4.9486578E-5,19,6.584554078093562E-5,6.242536463248099E-4,0,22,0.0
168.0,BVE,1278.0,5,4,9,9.0,5.0,4.0,9.0,4.009603469640644,10.247217532799164,1.4833127E-4,1.4845973E-4,19,1.1911214865834562E-4,0.023381443095551433,0,22,0.5
169.0,PGX,1279.0,2,2,4,4.0,2.0,2.0,9.0,4.078996282527881,30.990213736494642,7.416563E-5,7.4229865E-5,19,8.016674807799891E-5,0.0059883537967246265,0,22,0.0
170.0,YRB,128.0,2,2,4,4.0,2.0,2.0,10.0,6.118959107806692,6456.0,7.416563E-5,7.4229865E-5,4,2.918127636247945E-4,3.0575112211893865E-4,0,22,0.0
171.0,BIQ,1280.0,13,13,26,26.0,13.0,13.0,8.0,3.382899628252788,105.54521898309521,3.461063E-4,3.4640604E-4,19,2.2110566753088536E-4,0.07660860376817506,0,22,0.525641
172.0,DCM,1285.0,3,3,6,6.0,3.0,3.0,9.0,4.0724907063197024,3.6022481033148743,9.888752E-5,9.8973156E-5,19,1.1970742215295105E-4,0.007338652541792246,0,22,0.6666667
173.0,RDZ,1289.0,4,4,8,8.0,4.0,4.0,8.0,3.7958488228004956,5.78555626519233,1.236094E-4,1.2371644E-4,19,1.0006041042390779E-4,0.024616440701490584,0,22,0.33333334
174.0,DLE,1309.0,3,3,6,6.0,3.0,3.0,9.0,3.869268897149938,0.08291991495393339,9.888752E-5,9.8973156E-5,19,8.731475184735816E-5,0.015126619177655039,0,22,0.6666667
175.0,LPY,1313.0,1,1,2,2.0,1.0,1.0,9.0,4.085811648079306,0.0,4.944376E-5,4.9486578E-5,19,6.273789211059188E-5,0.0054640847628059175,0,22,0.0
176.0,YRT,132.0,10,11,21,21.0,10.0,11.0,8.0,4.284076827757125,36691.52267427073,2.7194066E-4,2.7217617E-4,4,6.232576196330664E-4,0.00278505285170832,0,22,0.17272727
177.0,ETZ,1320.0,5,5,10,10.0,5.0,5.0,9.0,3.886926889714994,0.17777777777777778,1.4833127E-4,1.4845973E-4,19,1.2238668976728373E-4,0.0246063408411372,0,22,0.9
178.0,BIA,1321.0,23,23,46,46.0,23.0,23.0,8.0,3.3255885997521686,1688.3581880238285,5.9332506E-4,5.938389E-4,19,3.7108906644607554E-4,0.13262204526470994,0,22,0.47826087
179.0,CLY,1322.0,11,11,22,22.0,11.0,11.0,8.0,3.4055142503097895,62.17118339035176,2.9666253E-4,2.9691946E-4,19,1.9365810792919237E-4,0.06106198286898311,0,22,0.4
180.0,FSC,1323.0,9,9,18,18.0,9.0,9.0,9.0,3.8949814126394053,6461.870066495393,2.472188E-4,2.4743288E-4,19,2.0860195474416916E-4,0.0348035807778525,0,22,0.44444445
181.0,AJA,1324.0,25,25,50,50.0,25.0,25.0,8.0,3.351920693928129,9265.988091329917,6.4276886E-4,6.433255E-4,19,4.673900296870588E-4,0.11023027311203888,0,22,0.37384614
182.0,YSB,133.0,5,6,11,11.0,5.0,6.0,8.0,3.5662949194547706,66.66239663429619,1.4833127E-4,1.4845973E-4,3,2.217148486243114E-4,0.009966143447022477,0,22,0.56666666
183.0,CFE,1330.0,6,6,12,12.0,6.0,6.0,8.0,3.370198265179678,5.884298402262707,1.7305315E-4,1.7320302E-4,19,1.3245416943941888E-4,0.04875735764325366,0,22,0.8
184.0,LYS,1335.0,78,77,155,155.0,78.0,77.0,8.0,3.06815365551425,31279.55351216512,0.0019530284,0.00195472,19,0.001311386382853196,0.3669255586872846,0,22,0.3053613
185.0,AUR,1344.0,1,1,2,2.0,1.0,1.0,9.0,4.085811648079306,0.0,4.944376E-5,4.9486578E-5,19,6.273789211059188E-5,0.0054640847628059175,0,22,0.0
186.0,YSJ,135.0,3,3,6,6.0,3.0,3.0,8.0,3.5362453531598512,0.0,9.888752E-5,9.8973156E-5,3,1.1006829836957006E-4,0.01587924099284843,0,22,1.0
187.0,EBU,1350.0,4,4,8,8.0,4.0,4.0,9.0,3.907063197026022,12.324830422750432,1.236094E-4,1.2371644E-4,19,1.0403151207235438E-4,0.012649830596084256,0,22,0.0
188.0,CCF,1352.0,10,10,20,20.0,10.0,10.0,8.0,3.7958488228004956,16.231959127407023,2.7194066E-4,2.7217617E-4,19,1.720672371185687E-4,0.03885224516595705,0,22,0.31111112
189.0,MRS,1353.0,84,85,169,169.0,84.0,85.0,8.0,3.119268897149938,32396.027651231063,0.0021013597,0.0021031795,19,0.0013946542586573702,0.361908504829924,0,22,0.2579832
190.0,NCE,1354.0,90,90,180,180.0,90.0,90.0,8.0,2.9767657992565058,27394.0768670601,0.002249691,0.0022516393,19,0.0013868020440931988,0.47283832432463485,0,22,0.33795255
191.0,PGF,1356.0,5,5,10,10.0,5.0,5.0,8.0,3.794919454770756,6.4231847996336935,1.4833127E-4,1.4845973E-4,19,1.1270597144375537E-4,0.028779640027933304,0,22,0.4
192.0,MPL,1359.0,20,20,40,40.0,20.0,20.0,8.0,3.3156753407682777,341.4122487719265,5.191595E-4,5.196091E-4,19,3.201188042949001E-4,0.10578637882257058,0,22,0.35263157
193.0,YSM,136.0,4,4,8,8.0,4.0,4.0,8.0,4.085811648079306,241.73137648226157,1.236094E-4,1.2371644E-4,4,2.2202954407094205E-4,0.0026867608442991573,0,22,0.5
194.0,BZR,1360.0,9,9,18,18.0,9.0,9.0,8.0,3.783457249070632,12.062440629562973,2.472188E-4,2.4743288E-4,19,1.5595938600460494E-4,0.03644005132369983,0,22,0.33333334
195.0,AVN,1361.0,2,2,4,4.0,2.0,2.0,9.0,4.335811648079306,0.6190476190476191,7.416563E-5,7.4229865E-5,19,7.89763676408903E-5,0.002340059625064822,0,22,0.0
196.0,BVA,1367.0,59,59,118,118.0,59.0,59.0,8.0,3.4327757125154896,2864.222226781713,0.0014833127,0.0014845973,19,8.209123437357281E-4,0.19247859570999593,0,22,0.22735243
197.0,LEH,1371.0,1,1,2,2.0,1.0,1.0,9.0,4.067843866171004,0.0,4.944376E-5,4.9486578E-5,19,6.062059129954004E-5,0.005130025908767214,0,22,0.0
198.0,XCR,1374.0,2,2,4,4.0,2.0,2.0,9.0,4.0963444857496905,0.08291991495393339,7.416563E-5,7.4229865E-5,19,7.227624298942532E-5,0.008050669665426828,0,22,0.0
199.0,TUF,1376.0,5,5,10,10.0,5.0,5.0,8.0,3.7580545229244113,0.08291991495393339,1.4833127E-4,1.4845973E-4,19,1.1131057745489541E-4,0.02869572040419647,0,22,0.9
200.0,CDG,1382.0,233,237,470,470.0,233.0,237.0,7.0,2.4693308550185873,664013.808450921,0.0057849195,0.005765186,19,0.004070128259058563,0.960094315745762,0,22,0.14238144
201.0,ORY,1386.0,120,119,239,239.0,120.0,119.0,8.0,3.0861214374225527,107238.0837219731,0.0029913473,0.0029939378,19,0.002323110025074268,0.37741240835930673,0,22,0.11948554
202.0,YSY,139.0,2,2,4,4.0,2.0,2.0,11.0,6.891573729863692,0.0,7.416563E-5,7.4229865E-5,4,2.2092363472428985E-4,3.5833629052259476E-4,0,22,1.0
203.0,LIL,1399.0,29,30,59,59.0,29.0,30.0,9.0,3.6493184634448577,606.5013039663756,7.4165635E-4,7.4229867E-4,19,4.6060854989882325E-4,0.10731512726024105,0,22,0.28024194
204.0,YTE,140.0,2,2,4,4.0,2.0,2.0,9.0,5.119888475836431,74.2427014894324,7.416563E-5,7.4229865E-5,4,1.7316336943404634E-4,4.136631623851929E-4,0,22,0.0
205.0,BES,1403.0,11,11,22,22.0,11.0,11.0,8.0,3.4092317224287485,39.44733899676214,2.9666253E-4,2.9691946E-4,19,2.0402170975410166E-4,0.05740558146055394,0,22,0.6363636
206.0,DNR,1405.0,3,3,6,6.0,3.0,3.0,9.0,4.196096654275093,0.2664680230945945,9.888752E-5,9.8973156E-5,19,8.812470673978383E-5,0.010764412331935926,0,22,0.6666667
207.0,DOL,1408.0,1,1,2,2.0,1.0,1.0,9.0,4.290272614622057,0.0,4.944376E-5,4.9486578E-5,19,6.164174205877452E-5,0.0026440342885922807,0,22,0.0
208.0,LRT,1409.0,2,2,4,4.0,2.0,2.0,9.0,3.957558859975217,0.0,7.416563E-5,7.4229865E-5,19,7.721419512735093E-5,0.010594110671573133,0,22,1.0
209.0,YTH,141.0,6,5,11,11.0,6.0,5.0,8.0,4.311338289962825,40.100000000000016,1.7305315E-4,1.7320302E-4,4,3.527150015738414E-4,0.001941263021111465,0,22,0.46666667
210.0,CFR,1412.0,4,4,8,8.0,4.0,4.0,9.0,3.9169764560099134,0.0,1.236094E-4,1.2371644E-4,19,1.0620294922356119E-4,0.018757448156873042,0,22,1.0
211.0,RNS,1415.0,9,9,18,18.0,9.0,9.0,8.0,3.4197645600991327,35.651123761838214,2.472188E-4,2.4743288E-4,19,1.7301340456116754E-4,0.05121097582826471,0,22,0.5833333
212.0,LAI,1416.0,1,1,2,2.0,1.0,1.0,9.0,4.085811648079306,0.0,4.944376E-5,4.9486578E-5,19,6.273789211059188E-5,0.0054640847628059175,0,22,0.0
213.0,UIP,1417.0,1,1,2,2.0,1.0,1.0,9.0,4.085811648079306,0.0,4.944376E-5,4.9486578E-5,19,6.273789211059188E-5,0.0054640847628059175,0,22,0.0
214.0,NTE,1418.0,56,55,111,111.0,56.0,55.0,8.0,3.254027261462206,2627.053749550549,0.001409147,0.0014103674,19,8.182448410374292E-4,0.30047446037622566,0,22,0.45064935
215.0,MLH,1423.0,10,9,19,19.0,10.0,9.0,9.0,3.8658612143742257,45.33111605675113,2.7194066E-4,2.7217617E-4,19,2.1239733203227992E-4,0.030291719859008928,0,22,0.51111114
216.0,DIJ,1425.0,1,1,2,2.0,1.0,1.0,9.0,4.163878562577447,0.0,4.944376E-5,4.9486578E-5,19,6.11335625351644E-5,0.003969925511532045,0,22,0.0
217.0,YTS,143.0,6,5,11,11.0,6.0,5.0,8.0,3.570631970260223,36853.190251654174,1.7305315E-4,1.7320302E-4,3,2.978652624411149E-4,0.01007732773573117,0,22,0.33333334
218.0,SXB,1435.0,26,26,52,52.0,26.0,26.0,8.0,3.3293060718711276,176.7970177868436,6.674907E-4,6.6806877E-4,19,4.078339318621994E-4,0.1353762526459545,0,22,0.59384614
219.0,TLN,1438.0,3,3,6,6.0,3.0,3.0,9.0,4.008983890954151,6.060793795845522,9.888752E-5,9.8973156E-5,19,8.86731115837259E-5,0.01410041489100008,0,22,0.0
220.0,FNI,1439.0,4,4,8,8.0,4.0,4.0,9.0,4.170384138785626,2.5363303151101526,1.236094E-4,1.2371644E-4,19,9.766233668865794E-5,0.012307682872718783,0,22,0.16666667
221.0,YTZ,144.0,13,13,26,26.0,13.0,13.0,8.0,3.4600371747211898,3770.2276968960377,3.461063E-4,3.4640604E-4,3,4.173379604196466E-4,0.0369608995388567,0,22,0.2820513
222.0,FSP,1441.0,3,3,6,6.0,3.0,3.0,8.0,3.8416976456009913,0.0,9.888752E-5,9.8973156E-5,3,1.1830790902716481E-4,0.008230488980332953,0,22,1.0
223.0,AXD,1446.0,2,2,4,4.0,2.0,2.0,9.0,3.9615861214374224,0.0,7.416563E-5,7.4229865E-5,19,1.0034204168178805E-4,0.007118788886505093,0,22,1.0
224.0,VOL,1448.0,4,4,8,8.0,4.0,4.0,8.0,3.47180916976456,14.391492337924902,1.236094E-4,1.2371644E-4,19,9.838470199749656E-5,0.015964401217575485,0,22,0.3
225.0,YUB,145.0,1,1,2,2.0,1.0,1.0,11.0,6.8925030978934325,0.0,4.944376E-5,4.9486578E-5,4,1.360158392903011E-4,1.9379085492043333E-4,0,22,0.0
226.0,JKH,1450.0,5,4,9,9.0,5.0,4.0,9.0,3.9501239157372985,9.597326706781523,1.4833127E-4,1.4845973E-4,19,1.2233594407531743E-4,0.028736910331992056,0,22,0.9
227.0,IOA,1451.0,1,1,2,2.0,1.0,1.0,9.0,3.962515489467162,0.0,4.944376E-5,4.9486578E-5,19,6.2767590230636E-5,0.006854382543813586,0,22,0.0
228.0,HER,1452.0,58,59,117,117.0,58.0,59.0,8.0,3.2221189591078065,4908.2274645722155,0.0014585909,0.001459854,19,8.361681974394426E-4,0.3185252567890034,0,22,0.33633
229.0,KSO,1453.0,1,1,2,2.0,1.0,1.0,9.0,3.962515489467162,0.0,4.944376E-5,4.9486578E-5,19,6.2767590230636E-5,0.006854382543813586,0,22,0.0
230.0,KIT,1454.0,3,3,6,6.0,3.0,3.0,9.0,3.9606567534076826,7.880342949666385,9.888752E-5,9.8973156E-5,19,9.19204977750685E-5,0.02198390571966278,0,22,0.5833333
231.0,EFL,1455.0,6,5,11,11.0,6.0,5.0,8.0,3.437112763320942,11.995603612025974,1.7305315E-4,1.7320302E-4,19,1.3528426385712961E-4,0.02758121212639712,0,22,0.71428573
232.0,KLX,1456.0,7,7,14,14.0,7.0,7.0,8.0,3.411090458488228,235.5603183067141,1.9777504E-4,1.9794631E-4,19,1.5468422008248475E-4,0.05135717565688517,0,22,0.76785713
233.0,KGS,1458.0,30,28,58,58.0,30.0,28.0,8.0,3.281908302354399,1474.2286824929752,7.6637825E-4,7.670419E-4,19,4.577980675945354E-4,0.17639985578151707,0,22,0.45517242
234.0,AOK,1459.0,4,3,7,7.0,4.0,3.0,9.0,3.953841387856258,4513.275190522097,1.236094E-4,1.2371644E-4,19,1.4279647828249227E-4,0.022523869937783197,0,22,0.5
235.0,YUL,146.0,92,93,185,185.0,92.0,93.0,7.0,2.8475836431226766,299576.3370690733,0.0022991346,0.0023011258,3,0.002177631830361598,0.40120762359594203,0,22,0.21019737
236.0,CFU,1460.0,38,37,75,75.0,38.0,37.0,8.0,3.2769516728624537,1007.6858913851162,9.6415327E-4,9.6498826E-4,19,5.418011164573816E-4,0.20997914114075325,0,22,0.33130905
237.0,KSJ,1461.0,2,2,4,4.0,2.0,2.0,10.0,4.951982651796778,1.0625,7.416563E-5,7.4229865E-5,19,1.2417767943509857E-4,7.065323621024989E-4,0,22,0.0
238.0,KVA,1462.0,5,5,10,10.0,5.0,5.0,8.0,3.558550185873606,0.11514997318641701,1.4833127E-4,1.4845973E-4,19,1.1282469641826484E-4,0.03939250288302446,0,22,0.8
239.0,KZI,1463.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,4.944376E-5,0.0,19,6.2767590230636E-5,0.006854382543813586,0,21,0.0
240.0,LRS,1464.0,3,3,6,6.0,3.0,3.0,9.0,3.9618959107806693,1.0,9.888752E-5,9.8973156E-5,19,1.3907752813484183E-4,0.007369067236652408,0,22,0.6666667
241.0,LXS,1465.0,4,4,8,8.0,4.0,4.0,9.0,3.9553903345724906,4.049613533844161,1.236094E-4,1.2371644E-4,19,1.383870817786325E-4,0.011729184215947083,0,22,0.6666667
242.0,JMK,1468.0,10,9,19,19.0,10.0,9.0,8.0,3.3952912019826518,2.360963279312792,2.7194066E-4,2.7217617E-4,19,1.8174721950152327E-4,0.09118873114343062,0,22,0.8636364
243.0,MJT,1469.0,7,8,15,15.0,7.0,8.0,8.0,3.4504337050805454,315.3230794896374,1.9777504E-4,1.9794631E-4,19,1.6918735424856197E-4,0.03722740907624496,0,22,0.7361111
244.0,YUT,147.0,3,3,6,6.0,3.0,3.0,9.0,5.282837670384139,1.1666666666666665,9.888752E-5,9.8973156E-5,4,1.9761788715864993E-4,5.742095997545464E-4,0,22,0.6666667
245.0,PVK,1470.0,9,9,18,18.0,9.0,9.0,8.0,3.4219330855018586,741.5605328622502,2.472188E-4,2.4743288E-4,19,1.9728902773635687E-4,0.0659897546855841,0,22,0.6111111
246.0,RHO,1472.0,50,47,97,97.0,50.0,47.0,8.0,3.2360594795539033,12148.12195876586,0.0012608158,0.0012619077,19,8.007751887737388E-4,0.2467415050723629,0,22,0.29137254
247.0,GPA,1473.0,3,3,6,6.0,3.0,3.0,8.0,3.434634448574969,5.663281775732631,9.888752E-5,9.8973156E-5,19,8.642943695983594E-5,0.02507773880106207,0,22,0.33333334
248.0,CHQ,1474.0,38,37,75,75.0,38.0,37.0,8.0,3.3423172242874846,1011.4760223840697,9.6415327E-4,9.6498826E-4,19,5.494616788163759E-4,0.19622081112975753,0,22,0.3711201
249.0,JSI,1475.0,1,1,2,2.0,1.0,1.0,9.0,3.962515489467162,0.0,4.944376E-5,4.9486578E-5,19,6.2767590230636E-5,0.006854382543813586,0,22,0.0
250.0,SMI,1476.0,8,7,15,15.0,8.0,7.0,8.0,3.556691449814126,1.537535113246076,2.224969E-4,2.2268959E-4,19,1.5462385476079396E-4,0.059729548490572035,0,22,0.96428573
251.0,JTR,1479.0,9,10,19,19.0,9.0,10.0,8.0,3.358116480793061,171.1345104517949,2.472188E-4,2.4743288E-4,19,1.7222417573682517E-4,0.07285603721553678,0,22,0.75454545
252.0,YUX,148.0,2,2,4,4.0,2.0,2.0,9.0,5.120508054522924,0.0,7.416563E-5,7.4229865E-5,4,1.9529123423582052E-4,4.056821132911137E-4,0,22,1.0
253.0,JSH,1480.0,4,4,8,8.0,4.0,4.0,9.0,3.9609665427509295,1946.0002666098667,1.236094E-4,1.2371644E-4,19,1.7682117772032177E-4,0.008268294366126553,0,22,0.16666667
254.0,SKU,1482.0,2,2,4,4.0,2.0,2.0,9.0,3.956009913258984,0.0,7.416563E-5,7.4229865E-5,19,7.611700285711818E-5,0.010789906456893353,0,22,1.0
255.0,SKG,1486.0,55,54,109,109.0,55.0,54.0,8.0,3.1917596034696407,6813.014453027976,0.0013844252,0.0013856242,19,8.480830913833215E-4,0.27915339718948207,0,22,0.34511784
256.0,ZTH,1488.0,12,12,24,24.0,12.0,12.0,8.0,3.3986988847583643,364.6654665363865,3.2138443E-4,3.2166275E-4,19,2.173014053629561E-4,0.0889946404655928,0,22,0.53205127
257.0,BUD,1489.0,77,77,154,154.0,77.0,77.0,8.0,3.081164807930607,6496.92408985944,0.0019283065,0.0019299765,19,0.0011029592901545026,0.450753401374885,0,22,0.4278879
258.0,YUY,149.0,3,3,6,6.0,3.0,3.0,8.0,3.842627013630731,2.9871794871794872,9.888752E-5,9.8973156E-5,4,1.60894421853025E-4,0.0062865451286309324,0,22,0.6666667
259.0,DEB,1490.0,2,2,4,4.0,2.0,2.0,9.0,4.187732342007435,0.11208257423264711,7.416563E-5,7.4229865E-5,19,7.039042584713453E-5,0.008389472619528448,0,22,0.0
260.0,IFJ,15.0,1,1,2,2.0,1.0,1.0,10.0,6.034696406443619,0.0,4.944376E-5,4.9486578E-5,21,1.3843185832622894E-4,1.803208421024144E-4,0,22,0.0
261.0,BRI,1501.0,41,41,82,82.0,41.0,41.0,8.0,3.308550185873606,951.0079239668456,0.001038319,0.0010392182,19,5.704861377039867E-4,0.21408905819838547,0,22,0.45304877
262.0,PSR,1505.0,9,9,18,18.0,9.0,9.0,9.0,4.120817843866171,4.6310328642106136,2.472188E-4,2.4743288E-4,19,1.5798491804178824E-4,0.028344996733168672,0,22,0.5833333
263.0,BDS,1506.0,19,19,38,38.0,19.0,19.0,8.0,3.4882280049566297,54.4095225868934,4.944376E-4,4.9486576E-4,19,2.8242600464244014E-4,0.10219892845778814,0,22,0.32748538
264.0,SUF,1508.0,21,21,42,42.0,21.0,21.0,8.0,3.4789343246592317,142.61304157639418,5.438813E-4,5.4435234E-4,19,3.1185233640359736E-4,0.1301433862924076,0,22,0.47186148
265.0,CTA,1509.0,50,47,97,97.0,50.0,47.0,8.0,3.2193308550185873,1870.0431417540944,0.0012608158,0.0012619077,19,7.125378672584769E-4,0.3183576962737677,0,22,0.53836733
266.0,LMP,1510.0,3,3,6,6.0,3.0,3.0,9.0,3.9182156133828996,0.03333333333333333,9.888752E-5,9.8973156E-5,19,8.42446841253954E-5,0.013689380507928296,0,22,0.8333333
267.0,PNL,1511.0,3,3,6,6.0,3.0,3.0,9.0,3.914188351920694,2.942286303385838,9.888752E-5,9.8973156E-5,19,8.450832080538762E-5,0.01048769062334057,0,22,0.33333334
268.0,PMO,1512.0,38,39,77,77.0,38.0,39.0,8.0,3.230793060718711,3044.7586912829393,9.6415327E-4,9.6498826E-4,19,5.735039515973007E-4,0.22736007040834205,0,22,0.4979757
269.0,REG,1514.0,4,4,8,8.0,4.0,4.0,8.0,3.6195786864931847,0.3059128330571556,1.236094E-4,1.2371644E-4,19,9.838100853669951E-5,0.022605254157261768,0,22,0.5
270.0,TPS,1515.0,28,28,56,56.0,28.0,28.0,8.0,3.75,716.4471160551572,7.169345E-4,7.1755535E-4,19,4.3317522872504503E-4,0.06856719340333385,0,22,0.24603175
271.0,AHO,1517.0,31,31,62,62.0,31.0,31.0,8.0,3.469640644361834,1535.8600049771987,7.9110014E-4,7.9178525E-4,19,4.5881941681462303E-4,0.10992104678025895,0,22,0.3075269
272.0,CAG,1519.0,38,38,76,76.0,38.0,38.0,8.0,3.417905824039653,3371.709121474353,9.6415327E-4,9.6498826E-4,19,5.481675892419657E-4,0.15508793879267496,0,22,0.28876245
273.0,YVM,152.0,1,1,2,2.0,1.0,1.0,10.0,6.120198265179678,0.0,4.944376E-5,4.9486578E-5,4,1.4788629373845962E-4,1.573556918811219E-4,0,22,0.0
274.0,OLB,1520.0,32,32,64,64.0,32.0,32.0,8.0,3.292441140024783,157.05939973733138,8.15822E-4,8.165285E-4,19,4.670261192686318E-4,0.19879446883059243,0,22,0.5464015
275.0,MXP,1524.0,111,107,218,218.0,111.0,107.0,8.0,2.8020446096654275,39797.23305810176,0.0027688504,0.0027712483,19,0.001702892363303744,0.6131902399299869,0,22,0.30839127
